timestamp,datetime,pm25,pm10,no2,co,o3,temp,humidity,wind_speed,aqi,target_aqi_6h,aqi_lag_1,aqi_lag_2
1773232514,2026-03-11 18:05:14,36.58,49.56,22.36,427.64,31.75,16.46,50.53,5.83,147,172.0,134.0,99.0
1773236114,2026-03-11 19:05:14,41.78,66.48,20.55,385.96,27.7,12.47,53.83,2.7,185,153.0,147.0,134.0
1773239714,2026-03-11 20:05:14,39.01,56.94,10.39,209.43,17.86,10.48,59.45,5.83,161,170.0,185.0,147.0
1773243314,2026-03-11 21:05:14,41.0,60.68,8.77,181.61,10.0,6.26,66.52,3.17,160,163.0,161.0,185.0
1773246914,2026-03-11 22:05:14,41.06,59.96,7.33,219.73,16.8,7.71,58.62,1.04,172,153.0,160.0,161.0
1773250514,2026-03-11 23:05:14,39.22,65.2,7.74,183.3,10.67,6.07,60.08,5.4,163,137.0,172.0,160.0
1773254114,2026-03-12 00:05:14,40.33,60.84,12.02,171.94,16.57,5.33,74.36,4.94,172,142.0,163.0,172.0
1773257714,2026-03-12 01:05:14,37.46,55.98,9.95,217.92,16.04,6.77,58.02,3.09,153,132.0,172.0,163.0
1773261314,2026-03-12 02:05:14,39.55,57.42,9.24,190.09,10.0,4.52,57.69,3.22,170,156.0,153.0,172.0
1773264914,2026-03-12 03:05:14,36.67,54.3,8.91,249.4,19.2,6.97,63.18,4.69,163,159.0,170.0,153.0
1773268514,2026-03-12 04:05:14,37.19,57.16,8.14,179.85,20.04,10.78,62.25,5.11,153,166.0,163.0,170.0
1773272114,2026-03-12 05:05:14,33.9,55.38,7.5,182.04,25.51,12.63,56.4,7.67,137,187.0,153.0,163.0
1773275714,2026-03-12 06:05:14,33.02,50.97,9.69,186.21,28.38,14.98,47.71,4.9,142,165.0,137.0,153.0
1773279314,2026-03-12 07:05:14,32.04,48.45,12.4,208.96,29.4,18.04,48.13,3.76,132,143.0,142.0,137.0
1773282914,2026-03-12 08:05:14,36.8,55.59,21.7,402.35,37.02,20.97,42.34,7.32,156,161.0,132.0,142.0
1773286514,2026-03-12 09:05:14,37.71,64.51,24.56,411.3,34.2,22.94,35.11,7.07,159,158.0,156.0,132.0
1773290114,2026-03-12 10:05:14,42.25,64.21,9.86,232.28,41.04,23.22,29.0,3.23,166,150.0,159.0,156.0
1773293714,2026-03-12 11:05:14,43.09,62.11,10.12,186.94,35.64,23.39,31.11,2.54,187,162.0,166.0,159.0
1773297314,2026-03-12 12:05:14,38.31,58.62,10.14,207.92,48.09,25.21,31.09,5.52,165,187.0,187.0,166.0
1773300914,2026-03-12 13:05:14,34.39,46.09,9.9,181.68,38.82,23.97,33.95,5.71,143,180.0,165.0,187.0
1773304514,2026-03-12 14:05:14,36.36,56.27,10.6,198.1,48.02,24.28,34.92,2.32,161,184.0,143.0,165.0
1773308114,2026-03-12 15:05:14,37.98,62.23,10.44,208.06,37.85,22.97,34.79,3.3,158,166.0,161.0,143.0
1773311714,2026-03-12 16:05:14,36.5,46.72,9.29,233.52,42.76,20.81,41.12,4.87,150,163.0,158.0,161.0
1773315314,2026-03-12 17:05:14,38.47,57.0,16.8,425.09,34.81,18.22,40.48,9.35,162,158.0,150.0,158.0
1773318914,2026-03-12 18:05:14,42.32,59.88,17.25,428.44,33.18,16.45,38.29,1.38,187,165.0,162.0,150.0
1773322514,2026-03-12 19:05:14,45.3,64.56,22.65,387.89,13.5,11.56,57.28,5.04,180,169.0,187.0,162.0
1773326114,2026-03-12 20:05:14,42.39,63.33,12.7,224.98,16.26,8.19,69.62,6.27,184,154.0,180.0,187.0
1773329714,2026-03-12 21:05:14,39.38,58.59,12.73,163.33,20.51,8.76,58.15,4.44,166,139.0,184.0,180.0
1773333314,2026-03-12 22:05:14,38.38,54.48,9.31,220.19,14.84,7.13,64.61,2.97,163,144.0,166.0,184.0
1773336914,2026-03-12 23:05:14,38.86,57.26,9.56,167.94,14.91,5.11,70.76,5.46,158,138.0,163.0,166.0
1773340514,2026-03-13 00:05:14,40.55,60.93,9.06,194.97,11.58,4.38,67.02,5.22,165,151.0,158.0,163.0
1773344114,2026-03-13 01:05:14,40.33,59.94,10.92,202.84,10.0,5.48,66.85,5.75,169,155.0,165.0,158.0
1773347714,2026-03-13 02:05:14,37.58,55.33,8.66,203.91,23.06,6.72,62.74,4.07,154,168.0,169.0,165.0
1773351314,2026-03-13 03:05:14,34.74,48.31,10.43,219.43,12.62,7.57,66.15,4.01,139,174.0,154.0,169.0
1773354914,2026-03-13 04:05:14,34.37,49.28,11.51,216.74,25.81,11.12,51.0,2.31,144,154.0,139.0,154.0
1773358514,2026-03-13 05:05:14,33.53,45.04,10.89,196.99,21.39,11.46,54.28,6.31,138,167.0,144.0,139.0
1773362114,2026-03-13 06:05:14,35.48,54.5,10.47,192.88,21.51,14.05,50.47,8.86,151,167.0,138.0,144.0
1773365714,2026-03-13 07:05:14,35.53,50.6,12.19,194.95,29.55,17.31,45.33,4.28,155,159.0,151.0,138.0
1773369314,2026-03-13 08:05:14,38.63,56.27,22.57,397.59,33.59,19.34,43.02,1.76,168,161.0,155.0,151.0
1773372914,2026-03-13 09:05:14,42.22,65.41,20.18,386.49,38.74,21.3,31.63,8.55,174,156.0,168.0,155.0
1773376514,2026-03-13 10:05:14,38.49,58.33,10.81,228.17,42.77,23.15,25.46,7.98,154,125.0,174.0,168.0
1773380114,2026-03-13 11:05:14,39.59,56.69,13.68,235.28,42.16,26.17,22.93,8.09,167,174.0,154.0,174.0
1773383714,2026-03-13 12:05:14,40.47,58.95,10.18,216.75,42.97,26.77,22.54,1.69,167,205.0,167.0,154.0
1773387314,2026-03-13 13:05:14,36.28,52.14,13.76,184.83,41.99,24.55,30.56,5.0,159,220.0,167.0,167.0
1773390914,2026-03-13 14:05:14,38.54,56.6,13.94,199.81,45.86,24.8,23.91,2.39,161,218.0,159.0,167.0
1773394514,2026-03-13 15:05:14,36.51,62.26,8.05,214.88,40.46,20.2,44.49,7.38,156,199.0,161.0,159.0
1773398114,2026-03-13 16:05:14,33.02,49.75,10.6,182.58,32.25,19.84,36.03,3.92,125,199.0,156.0,161.0
1773401714,2026-03-13 17:05:14,41.96,56.63,20.68,408.66,26.72,18.44,40.01,5.54,174,178.0,125.0,156.0
1773405314,2026-03-13 18:05:14,49.04,73.7,19.84,427.19,30.08,15.1,48.75,3.21,205,163.0,174.0,125.0
1773408914,2026-03-13 19:05:14,54.81,85.38,17.62,410.17,28.23,14.41,48.55,4.57,220,156.0,205.0,174.0
1773412514,2026-03-13 20:05:14,52.34,78.5,11.01,202.9,21.77,10.06,54.02,3.38,218,148.0,220.0,205.0
1773416114,2026-03-13 21:05:14,49.16,78.66,8.35,206.22,22.88,9.65,54.31,3.46,199,127.0,218.0,220.0
1773419714,2026-03-13 22:05:14,47.88,76.59,9.22,207.54,10.0,6.97,58.88,4.75,199,127.0,199.0,218.0
1773423314,2026-03-13 23:05:14,44.16,62.87,8.32,175.4,10.72,6.65,63.71,3.77,178,134.0,199.0,199.0
1773426914,2026-03-14 00:05:14,40.73,58.67,11.71,219.86,19.0,4.75,75.21,7.69,163,119.0,178.0,199.0
1773430514,2026-03-14 01:05:14,37.13,58.0,9.6,200.71,20.25,6.08,73.4,4.89,156,127.0,163.0,178.0
1773434114,2026-03-14 02:05:14,35.14,52.22,9.58,189.92,16.1,6.23,67.42,4.33,148,158.0,156.0,163.0
1773437714,2026-03-14 03:05:14,30.92,46.33,9.94,200.33,22.23,8.51,60.76,6.92,127,177.0,148.0,156.0
1773441314,2026-03-14 04:05:14,29.88,44.7,10.7,243.55,17.06,10.39,58.1,4.11,127,151.0,127.0,148.0
1773444914,2026-03-14 05:05:14,31.03,49.07,9.21,181.27,21.69,12.98,44.89,0.0,134,131.0,127.0,127.0
1773448514,2026-03-14 06:05:14,30.41,46.72,7.46,231.26,32.96,15.05,44.35,7.7,119,120.0,134.0,127.0
1773452114,2026-03-14 07:05:14,31.56,47.18,7.22,217.04,34.22,17.23,40.68,5.72,127,116.0,119.0,134.0
1773455714,2026-03-14 08:05:14,38.44,61.4,21.18,370.13,29.9,20.85,28.72,3.67,158,112.0,127.0,119.0
1773459314,2026-03-14 09:05:14,40.21,58.15,18.02,407.83,46.65,23.24,34.56,5.59,177,117.0,158.0,127.0
1773462914,2026-03-14 10:05:14,35.94,53.99,7.49,204.41,43.26,23.62,27.87,4.38,151,108.0,177.0,158.0
1773466514,2026-03-14 11:05:14,31.66,45.69,11.56,222.27,47.15,24.03,27.29,3.57,131,115.0,151.0,177.0
1773470114,2026-03-14 12:05:14,29.18,42.18,9.98,222.22,39.99,24.53,25.95,2.57,120,127.0,131.0,151.0
1773473714,2026-03-14 13:05:14,28.79,39.26,12.8,207.44,46.43,25.55,31.14,5.93,116,178.0,120.0,131.0
1773477314,2026-03-14 14:05:14,28.63,43.98,11.11,211.54,39.72,23.77,25.37,4.73,112,146.0,116.0,120.0
1773480914,2026-03-14 15:05:14,27.8,40.61,7.94,203.8,44.59,24.48,43.13,4.46,117,140.0,112.0,116.0
1773484514,2026-03-14 16:05:14,25.58,31.58,10.06,230.78,42.51,20.69,29.46,5.07,108,126.0,117.0,112.0
1773488114,2026-03-14 17:05:14,28.94,36.94,17.03,409.54,31.67,18.52,40.51,3.51,115,118.0,108.0,117.0
1773491714,2026-03-14 18:05:14,32.51,44.51,19.63,431.16,27.87,14.75,48.97,5.83,127,116.0,115.0,108.0
1773495314,2026-03-14 19:05:14,40.5,58.23,20.05,392.33,22.75,10.94,56.28,5.07,178,110.0,127.0,115.0
1773498914,2026-03-14 20:05:14,36.78,55.02,12.09,196.88,16.92,10.87,58.75,6.96,146,116.0,178.0,127.0
1773502514,2026-03-14 21:05:14,34.82,48.4,5.84,229.55,16.84,7.48,65.71,5.93,140,99.0,146.0,178.0
1773506114,2026-03-14 22:05:14,31.58,46.33,9.64,203.96,24.12,6.72,73.06,7.97,126,86.0,140.0,146.0
1773509714,2026-03-14 23:05:14,29.23,45.33,11.73,200.78,12.72,3.82,78.81,7.23,118,105.0,126.0,140.0
1773513314,2026-03-15 00:05:14,28.06,38.82,10.45,226.63,10.54,4.63,71.4,8.59,116,136.0,118.0,126.0
1773516914,2026-03-15 01:05:14,25.0,37.91,10.74,155.9,14.37,5.27,57.17,7.44,110,139.0,116.0,118.0
1773520514,2026-03-15 02:05:14,25.98,36.26,7.03,219.22,16.79,5.95,69.21,5.2,116,170.0,110.0,116.0
1773524114,2026-03-15 03:05:14,24.27,40.6,7.78,197.93,15.03,8.91,62.54,8.93,99,168.0,116.0,110.0
1773527714,2026-03-15 04:05:14,22.55,29.12,10.98,204.59,23.26,9.97,54.13,5.68,86,170.0,99.0,116.0
1773531314,2026-03-15 05:05:14,23.95,37.08,13.38,215.05,23.16,13.35,57.4,6.57,105,152.0,86.0,99.0
1773534914,2026-03-15 06:05:14,32.35,46.99,10.91,191.63,26.71,15.26,54.39,0.0,136,131.0,105.0,86.0
1773538514,2026-03-15 07:05:14,33.95,53.51,6.8,195.48,32.34,16.71,48.72,2.61,139,108.0,136.0,105.0
1773542114,2026-03-15 08:05:14,40.05,61.31,20.19,383.0,31.39,18.36,48.69,3.15,170,107.0,139.0,136.0
1773545714,2026-03-15 09:05:14,40.44,60.55,18.79,372.69,37.39,22.08,45.24,6.12,168,87.0,170.0,139.0
1773549314,2026-03-15 10:05:14,38.46,58.29,8.3,157.47,36.62,25.25,35.88,6.96,170,88.0,168.0,170.0
1773552914,2026-03-15 11:05:14,37.13,54.6,13.58,224.27,46.44,24.99,26.44,6.73,152,90.0,170.0,168.0
1773556514,2026-03-15 12:05:14,31.41,45.57,11.08,163.09,40.06,23.59,41.59,6.39,131,90.0,152.0,170.0
1773560114,2026-03-15 13:05:14,27.7,45.22,5.22,191.36,35.48,24.76,31.74,3.22,108,103.0,131.0,152.0
1773563714,2026-03-15 14:05:14,25.43,38.99,7.19,185.1,46.59,23.05,40.71,4.66,107,112.0,108.0,131.0
1773567314,2026-03-15 15:05:14,20.78,30.08,9.67,225.65,31.09,21.57,44.46,8.28,87,115.0,107.0,108.0
1773570914,2026-03-15 16:05:14,21.28,28.06,10.76,191.09,34.23,20.33,40.36,3.55,88,111.0,87.0,107.0
1773574514,2026-03-15 17:05:14,21.33,29.96,20.55,401.11,35.09,17.89,45.9,5.74,90,116.0,88.0,87.0
1773578114,2026-03-15 18:05:14,22.64,35.15,21.49,397.65,28.94,16.76,41.06,6.71,90,116.0,90.0,88.0
1773581714,2026-03-15 19:05:14,25.7,36.39,21.97,376.77,19.9,12.36,57.32,5.33,103,124.0,90.0,90.0
1773585314,2026-03-15 20:05:14,26.41,42.38,11.99,206.33,21.35,10.19,49.7,5.25,112,121.0,103.0,90.0
1773588914,2026-03-15 21:05:14,26.47,38.69,8.13,192.05,13.54,7.93,74.56,6.89,115,103.0,112.0,103.0
1773592514,2026-03-15 22:05:14,26.36,38.67,7.7,172.27,15.89,7.29,66.51,3.13,111,113.0,115.0,112.0
1773596114,2026-03-15 23:05:14,26.38,36.56,7.63,215.52,14.33,4.34,74.96,4.98,116,111.0,111.0,115.0
1773599714,2026-03-16 00:05:14,28.45,40.52,11.82,203.09,14.45,4.41,70.23,5.68,116,102.0,116.0,111.0
1773603314,2026-03-16 01:05:14,29.36,40.57,7.03,177.92,14.29,7.29,60.62,3.7,124,94.0,116.0,116.0
1773606914,2026-03-16 02:05:14,28.38,47.3,10.24,244.19,16.96,5.82,68.74,7.63,121,117.0,124.0,116.0
1773610514,2026-03-16 03:05:14,25.61,45.48,7.33,239.53,19.72,8.7,65.0,5.81,103,146.0,121.0,124.0
1773614114,2026-03-16 04:05:14,26.49,42.12,7.92,211.46,16.92,10.25,67.21,4.16,113,124.0,103.0,121.0
1773617714,2026-03-16 05:05:14,26.62,41.77,12.56,211.44,25.02,11.96,61.9,2.82,111,147.0,113.0,103.0
1773621314,2026-03-16 06:05:14,23.29,31.86,7.25,209.49,26.07,15.88,49.96,2.53,102,150.0,111.0,113.0
1773624914,2026-03-16 07:05:14,23.45,37.25,10.63,190.36,37.87,17.78,40.3,6.18,94,136.0,102.0,111.0
1773628514,2026-03-16 08:05:14,29.68,38.63,19.44,407.92,37.84,20.35,40.81,1.33,117,136.0,94.0,102.0
1773632114,2026-03-16 09:05:14,35.78,50.6,21.2,371.65,36.97,23.23,36.97,3.88,146,108.0,117.0,94.0
1773635714,2026-03-16 10:05:14,31.73,47.95,12.79,218.13,42.42,23.52,31.65,7.56,124,108.0,146.0,117.0
1773639314,2026-03-16 11:05:14,34.69,56.76,7.78,223.03,42.16,24.1,31.51,2.42,147,124.0,124.0,146.0
1773642914,2026-03-16 12:05:14,34.44,49.96,9.64,209.09,44.09,25.2,26.33,7.52,150,142.0,147.0,124.0
1773646514,2026-03-16 13:05:14,33.17,50.74,9.69,203.46,43.41,24.28,31.37,2.87,136,159.0,150.0,147.0
1773650114,2026-03-16 14:05:14,30.99,47.77,13.11,220.0,47.18,24.54,39.26,3.9,136,147.0,136.0,150.0
1773653714,2026-03-16 15:05:14,26.28,38.28,8.75,192.54,38.35,21.9,40.57,6.87,108,173.0,136.0,136.0
1773657314,2026-03-16 16:05:14,26.23,39.13,9.25,228.74,33.45,18.86,42.59,3.52,108,154.0,108.0,136.0
1773660914,2026-03-16 17:05:14,28.8,46.64,16.37,423.66,33.4,18.25,39.55,6.31,124,151.0,108.0,108.0
1773664514,2026-03-16 18:05:14,36.67,54.45,20.42,396.58,26.99,15.9,48.03,3.78,142,139.0,124.0,108.0
1773668114,2026-03-16 19:05:14,38.01,64.93,19.72,391.08,23.15,13.18,50.22,4.15,159,136.0,142.0,124.0
1773671714,2026-03-16 20:05:14,36.85,54.39,7.46,189.94,21.98,9.56,71.08,7.25,147,139.0,159.0,142.0
1773675314,2026-03-16 21:05:14,40.03,56.2,10.51,207.95,19.67,8.41,68.65,2.64,173,129.0,147.0,159.0
1773678914,2026-03-16 22:05:14,37.15,54.93,10.91,186.07,21.21,6.35,71.47,5.22,154,131.0,173.0,147.0
1773682514,2026-03-16 23:05:14,34.87,55.0,8.63,179.01,12.97,7.43,62.23,4.41,151,149.0,154.0,173.0
1773686114,2026-03-17 00:05:14,35.16,55.86,8.29,217.38,12.71,4.33,64.2,6.05,139,139.0,151.0,154.0
1773689714,2026-03-17 01:05:14,34.0,55.77,10.35,212.41,16.26,7.12,64.69,5.56,136,136.0,139.0,151.0
1773693314,2026-03-17 02:05:14,34.21,52.14,12.98,200.92,15.18,4.49,69.15,3.56,139,161.0,136.0,139.0
1773696914,2026-03-17 03:05:14,33.2,45.88,8.52,170.73,17.22,7.69,60.88,7.85,129,181.0,139.0,136.0
1773700514,2026-03-17 04:05:14,32.83,49.82,8.65,212.15,19.18,9.36,53.49,3.72,131,165.0,129.0,139.0
1773704114,2026-03-17 05:05:14,35.82,53.54,8.86,261.18,20.48,12.68,48.75,5.56,149,147.0,131.0,129.0
1773707714,2026-03-17 06:05:14,34.1,50.51,9.9,203.59,27.01,14.79,39.73,6.62,139,145.0,149.0,131.0
1773711314,2026-03-17 07:05:14,34.5,46.91,8.88,141.17,29.4,17.77,32.23,6.5,136,144.0,139.0,149.0
1773714914,2026-03-17 08:05:14,38.25,56.29,24.98,372.62,36.83,21.22,44.42,7.0,161,155.0,136.0,139.0
1773718514,2026-03-17 09:05:14,43.87,64.42,19.39,399.12,37.04,21.87,35.2,1.98,181,147.0,161.0,136.0
1773722114,2026-03-17 10:05:14,40.84,64.21,10.78,185.55,37.66,24.31,28.66,3.52,165,147.0,181.0,161.0
1773725714,2026-03-17 11:05:14,35.94,54.25,14.23,213.64,42.83,23.97,36.88,5.0,147,158.0,165.0,181.0
1773729314,2026-03-17 12:05:14,36.6,51.59,9.1,195.26,51.21,24.71,33.59,1.95,145,181.0,147.0,165.0
1773732914,2026-03-17 13:05:14,36.24,53.34,10.31,229.64,43.82,26.0,34.49,4.22,144,194.0,145.0,147.0
1773736514,2026-03-17 14:05:14,36.34,57.1,7.22,175.72,43.49,24.86,26.02,5.57,155,200.0,144.0,145.0
1773740114,2026-03-17 15:05:14,35.31,50.87,9.84,179.13,35.44,22.42,33.66,4.91,147,211.0,155.0,144.0
1773743714,2026-03-17 16:05:14,35.23,48.0,10.0,186.04,29.39,20.6,43.78,6.53,147,194.0,147.0,155.0
1773747314,2026-03-17 17:05:14,36.82,58.66,18.44,425.14,29.81,17.46,38.94,4.34,158,167.0,147.0,147.0
1773750914,2026-03-17 18:05:14,42.77,62.13,19.45,434.02,24.98,15.77,48.67,5.09,181,143.0,158.0,147.0
1773754514,2026-03-17 19:05:14,48.13,68.36,22.06,399.29,28.46,12.14,50.54,3.46,194,145.0,181.0,158.0
1773758114,2026-03-17 20:05:14,48.65,78.91,9.3,157.17,25.31,9.49,60.41,4.97,200,129.0,194.0,181.0
1773761714,2026-03-17 21:05:14,49.35,74.35,8.85,184.43,10.0,6.45,69.1,6.48,211,125.0,200.0,194.0
1773765314,2026-03-17 22:05:14,46.45,69.74,13.09,220.93,14.19,7.58,59.17,7.91,194,111.0,211.0,200.0
1773768914,2026-03-17 23:05:14,39.94,58.0,5.66,198.75,10.0,5.58,67.32,9.46,167,106.0,194.0,211.0
1773772514,2026-03-18 00:05:14,35.35,54.9,10.38,182.69,14.08,7.07,76.23,3.85,143,110.0,167.0,194.0
1773776114,2026-03-18 01:05:14,35.14,52.55,9.01,192.41,11.2,5.67,64.88,0.0,145,105.0,143.0,167.0
1773779714,2026-03-18 02:05:14,32.09,46.94,10.78,183.05,10.0,5.37,67.82,6.51,129,129.0,145.0,143.0
1773783314,2026-03-18 03:05:14,29.7,46.72,9.5,228.14,11.91,7.69,67.85,2.94,125,153.0,129.0,145.0
1773786914,2026-03-18 04:05:14,28.21,42.7,7.84,209.41,17.33,10.3,58.25,4.61,111,152.0,125.0,129.0
1773790514,2026-03-18 05:05:14,26.16,44.41,8.83,189.17,24.3,12.09,48.7,4.82,106,125.0,111.0,125.0
1773794114,2026-03-18 06:05:14,24.82,30.14,6.75,226.46,22.9,12.15,52.4,7.79,110,135.0,106.0,111.0
1773797714,2026-03-18 07:05:14,27.23,43.25,5.0,210.74,17.54,17.2,46.6,3.14,105,121.0,110.0,106.0
1773801314,2026-03-18 08:05:14,33.35,52.44,18.98,369.17,36.58,19.22,36.38,3.91,129,127.0,105.0,110.0
1773804914,2026-03-18 09:05:14,37.41,57.8,19.17,386.16,33.56,21.86,25.48,6.88,153,113.0,129.0,105.0
1773808514,2026-03-18 10:05:14,34.89,50.78,8.56,194.99,46.61,24.31,23.5,5.0,152,115.0,153.0,129.0
1773812114,2026-03-18 11:05:14,31.87,45.6,9.21,210.12,42.96,23.72,25.52,6.81,125,142.0,152.0,153.0
1773815714,2026-03-18 12:05:14,32.77,46.1,9.53,225.14,44.35,25.91,31.54,5.59,135,138.0,125.0,152.0
1773819314,2026-03-18 13:05:14,30.6,50.46,8.92,174.02,36.55,23.23,24.8,5.6,121,150.0,135.0,125.0
1773822914,2026-03-18 14:05:14,29.67,42.21,9.03,183.36,45.36,24.05,22.07,3.41,127,129.0,121.0,135.0
1773826514,2026-03-18 15:05:14,27.68,39.89,7.0,240.63,40.68,23.56,36.76,4.66,113,139.0,127.0,121.0
1773830114,2026-03-18 16:05:14,26.99,41.26,10.59,198.9,28.11,20.02,33.54,6.59,115,142.0,113.0,127.0
1773833714,2026-03-18 17:05:14,32.98,50.71,19.57,389.67,27.83,16.19,49.02,3.43,142,133.0,115.0,113.0
1773837314,2026-03-18 18:05:14,32.48,43.72,23.52,362.55,31.07,13.98,49.29,6.08,138,122.0,142.0,115.0
1773840914,2026-03-18 19:05:14,35.29,50.21,17.59,382.88,20.03,13.07,58.27,6.29,150,129.0,138.0,142.0
1773844514,2026-03-18 20:05:14,32.4,52.61,8.66,179.71,25.54,11.62,59.33,4.55,129,121.0,150.0,138.0
1773848114,2026-03-18 21:05:14,32.76,43.71,13.53,200.29,13.13,6.18,67.49,3.06,139,121.0,129.0,150.0
1773851714,2026-03-18 22:05:14,32.61,49.64,13.55,200.39,16.52,6.41,70.13,5.53,142,136.0,139.0,129.0
1773855314,2026-03-18 23:05:14,31.04,41.56,6.24,170.61,18.79,5.33,76.94,7.39,133,128.0,142.0,139.0
1773858914,2026-03-19 00:05:14,28.48,39.23,8.51,221.12,19.09,5.84,65.01,5.04,122,128.0,133.0,142.0
1773862514,2026-03-19 01:05:14,31.37,48.11,6.66,182.89,10.0,6.23,70.02,3.92,129,112.0,122.0,133.0
1773866114,2026-03-19 02:05:14,29.19,43.33,13.18,194.24,13.97,6.88,71.05,1.86,121,147.0,129.0,122.0
1773869714,2026-03-19 03:05:14,29.64,46.29,11.21,205.09,13.41,7.87,67.93,3.65,121,180.0,121.0,129.0
1773873314,2026-03-19 04:05:14,30.62,46.64,11.89,216.54,23.39,9.61,65.18,5.76,136,154.0,121.0,121.0
1773876914,2026-03-19 05:05:14,28.66,44.27,9.93,215.2,28.6,10.95,58.23,3.47,128,174.0,136.0,121.0
1773880514,2026-03-19 06:05:14,30.82,43.3,9.74,191.27,25.48,14.92,47.22,2.36,128,173.0,128.0,136.0
1773884114,2026-03-19 07:05:14,28.9,39.65,8.74,195.44,31.01,20.11,41.18,5.37,112,166.0,128.0,128.0
1773887714,2026-03-19 08:05:14,35.14,50.45,19.36,411.67,38.42,18.03,38.69,3.24,147,141.0,112.0,128.0
1773891314,2026-03-19 09:05:14,41.11,62.55,20.62,387.15,33.53,20.14,37.77,4.06,180,126.0,147.0,112.0
1773894914,2026-03-19 10:05:14,38.66,61.24,8.64,200.41,43.08,23.47,35.46,4.29,154,123.0,180.0,147.0
1773898514,2026-03-19 11:05:14,41.05,61.18,7.29,249.76,48.88,24.86,36.41,2.65,174,130.0,154.0,180.0
1773902114,2026-03-19 12:05:14,41.42,65.77,6.96,201.53,41.76,24.64,42.37,3.56,173,168.0,174.0,154.0
1773905714,2026-03-19 13:05:14,39.11,56.13,12.08,208.87,42.94,23.71,31.06,9.59,166,193.0,173.0,174.0
1773909314,2026-03-19 14:05:14,33.3,54.79,12.9,222.79,33.82,23.89,31.44,4.96,141,206.0,166.0,173.0
1773912914,2026-03-19 15:05:14,30.33,44.98,7.03,222.64,36.94,22.32,37.71,6.81,126,204.0,141.0,166.0
1773916514,2026-03-19 16:05:14,30.07,44.88,9.36,219.75,41.65,19.99,41.79,6.77,123,171.0,126.0,141.0
1773920114,2026-03-19 17:05:14,31.56,47.79,18.53,375.34,41.85,19.08,33.59,7.13,130,176.0,123.0,126.0
1773923714,2026-03-19 18:05:14,38.71,58.36,19.95,385.47,22.43,16.02,58.76,4.68,168,186.0,130.0,123.0
1773927314,2026-03-19 19:05:14,47.36,66.9,20.14,373.06,18.69,12.01,62.61,3.53,193,171.0,168.0,130.0
1773930914,2026-03-19 20:05:14,51.16,73.75,10.48,229.55,27.18,12.0,54.76,4.82,206,146.0,193.0,168.0
1773934514,2026-03-19 21:05:14,47.88,77.99,12.82,229.85,19.63,7.63,60.41,5.05,204,152.0,206.0,193.0
1773938114,2026-03-19 22:05:14,42.31,64.08,10.41,227.43,10.0,3.54,72.02,10.03,171,152.0,204.0,206.0
1773941714,2026-03-19 23:05:14,42.79,65.48,10.58,230.96,17.9,6.15,65.03,5.54,176,138.0,171.0,204.0
1773945314,2026-03-20 00:05:14,44.77,63.12,10.52,192.7,15.31,5.13,73.06,5.3,186,133.0,176.0,171.0
1773948914,2026-03-20 01:05:14,41.08,60.53,10.91,179.79,12.71,3.95,75.24,7.05,171,134.0,186.0,176.0
1773952514,2026-03-20 02:05:14,37.38,50.3,9.13,170.1,11.83,6.81,69.84,5.12,146,180.0,171.0,186.0
1773956114,2026-03-20 03:05:14,36.87,56.15,8.99,224.45,17.75,7.14,68.66,5.27,152,204.0,146.0,171.0
1773959714,2026-03-20 04:05:14,36.34,54.64,8.92,217.22,19.38,10.85,57.65,4.36,152,193.0,152.0,146.0
1773963314,2026-03-20 05:05:14,34.35,52.01,12.94,200.11,24.41,13.67,46.27,3.36,138,176.0,152.0,152.0
1773966914,2026-03-20 06:05:14,30.93,40.78,11.1,196.66,29.13,14.0,52.99,8.82,133,181.0,138.0,152.0
1773970514,2026-03-20 07:05:14,32.67,54.05,6.75,180.57,25.25,15.44,45.22,3.87,134,199.0,133.0,138.0
1773974114,2026-03-20 08:05:14,41.9,63.93,19.46,379.22,28.03,19.87,41.35,6.5,180,176.0,134.0,133.0
1773977714,2026-03-20 09:05:14,47.85,66.35,18.85,412.57,28.94,22.2,34.1,4.72,204,168.0,180.0,134.0
1773981314,2026-03-20 10:05:14,46.97,72.78,11.66,165.27,45.06,23.45,37.22,3.36,193,149.0,204.0,180.0
1773984914,2026-03-20 11:05:14,42.82,66.64,13.33,197.29,44.29,24.18,37.84,6.76,176,169.0,193.0,204.0
1773988514,2026-03-20 12:05:14,44.19,64.23,10.81,203.72,39.81,25.29,37.42,2.53,181,189.0,176.0,193.0
1773992114,2026-03-20 13:05:14,45.74,66.36,8.96,182.2,38.62,24.99,23.75,5.68,199,187.0,181.0,176.0
1773995714,2026-03-20 14:05:14,42.54,64.67,9.53,192.39,50.0,24.37,37.16,4.75,176,197.0,199.0,181.0
1773999314,2026-03-20 15:05:14,40.5,58.12,11.1,223.46,38.07,22.33,25.78,3.21,168,191.0,176.0,199.0
1774002914,2026-03-20 16:05:14,35.55,46.69,6.41,221.32,34.58,20.07,44.79,7.95,149,179.0,168.0,176.0
1774006514,2026-03-20 17:05:14,39.5,59.49,20.62,419.84,33.27,18.08,47.19,4.79,169,175.0,149.0,168.0
1774010114,2026-03-20 18:05:14,44.96,62.85,20.31,359.3,31.75,16.78,46.51,4.29,189,173.0,169.0,149.0
